timestamp,magnetic_field,sunspot_number,max_goes_class,cumulative_index,label_max,label_cum,xray_flux_short
2019-11-23 00:00:00,6.6,0,FQ,0.0,0,0,1.2897592e-08
2019-11-23 01:00:00,6.1,0,FQ,0.0,0,0,1.3574346e-08
2019-11-23 02:00:00,6.7,0,FQ,0.0,0,0,1.239629e-08
2019-11-23 03:00:00,5.7,0,FQ,0.0,0,0,1.2579367e-08
2019-11-23 04:00:00,5.9,0,FQ,0.0,0,0,5.5002074e-09
2019-11-23 05:00:00,6.3,0,FQ,0.0,0,0,5.6496723e-09
2019-11-23 06:00:00,6.8,0,FQ,0.0,0,0,5.711267e-09
2019-11-23 07:00:00,6.8,0,FQ,0.0,0,0,5.0647997e-09
2019-11-23 08:00:00,6.3,0,FQ,0.0,0,0,6.811554e-09
2019-11-23 09:00:00,6.4,0,FQ,0.0,0,0,7.4158355e-09
2019-11-23 10:00:00,6.6,0,FQ,0.0,0,0,6.8211254e-09
2019-11-23 11:00:00,6.8,0,FQ,0.0,0,0,7.9531235e-09
2019-11-23 12:00:00,7.4,0,FQ,0.0,0,0,6.701116e-09
2019-11-23 13:00:00,8.0,0,FQ,0.0,0,0,1e-09
2019-11-23 14:00:00,8.4,0,FQ,0.0,0,0,1e-09
2019-11-23 15:00:00,8.8,0,FQ,0.0,0,0,1e-09
2019-11-23 16:00:00,7.6,0,FQ,0.0,0,0,1e-09
2019-11-23 17:00:00,6.9,0,FQ,0.0,0,0,1e-09
2019-11-23 18:00:00,7.4,0,FQ,0.0,0,0,1e-09
2019-11-23 19:00:00,6.9,0,FQ,0.0,0,0,1e-09
2019-11-23 20:00:00,6.8,0,FQ,0.0,0,0,3.260652e-09
2019-11-23 21:00:00,6.5,0,FQ,0.0,0,0,6.3231056e-09
2019-11-23 22:00:00,6.3,0,FQ,0.0,0,0,8.1382545e-09
2019-11-23 23:00:00,6.2,0,FQ,0.0,0,0,8.592107e-09
2019-11-24 00:00:00,6.1,0,FQ,0.0,0,0,1.0209185e-08
2019-11-24 01:00:00,5.9,0,FQ,0.0,0,0,1.1672653e-08
2019-11-24 02:00:00,5.9,0,FQ,0.0,0,0,6.25642e-09
2019-11-24 03:00:00,5.6,0,FQ,0.0,0,0,4.0750567e-09
2019-11-24 04:00:00,5.8,0,FQ,0.0,0,0,5.8173906e-09
2019-11-24 05:00:00,5.5,0,FQ,0.0,0,0,6.0341936e-09
2019-11-24 06:00:00,5.5,0,FQ,0.0,0,0,7.10167e-09
2019-11-24 07:00:00,5.5,0,FQ,0.0,0,0,6.2545458e-09
2019-11-24 08:00:00,5.5,0,FQ,0.0,0,0,5.975611e-09
2019-11-24 09:00:00,4.8,0,FQ,0.0,0,0,8.6477225e-09
2019-11-24 10:00:00,3.3,0,FQ,0.0,0,0,8.969911e-09
2019-11-24 11:00:00,2.6,0,FQ,0.0,0,0,1.1830277e-08
2019-11-24 12:00:00,3.8,0,FQ,0.0,0,0,1.2307845e-08
2019-11-24 13:00:00,3.9,0,FQ,0.0,0,0,9.704118e-09
2019-11-24 14:00:00,3.6,0,FQ,0.0,0,0,1e-09
2019-11-24 15:00:00,3.1,0,FQ,0.0,0,0,1e-09
2019-11-24 16:00:00,2.9,0,FQ,0.0,0,0,1e-09
2019-11-24 17:00:00,3.6,0,FQ,0.0,0,0,1e-09
2019-11-24 18:00:00,3.1,0,FQ,0.0,0,0,1e-09
2019-11-24 19:00:00,3.2,0,FQ,0.0,0,0,1e-09
2019-11-24 20:00:00,3.0,0,FQ,0.0,0,0,6.860904e-09
2019-11-24 21:00:00,3.5,0,FQ,0.0,0,0,1.10887886e-08
2019-11-24 22:00:00,2.8,0,FQ,0.0,0,0,1.5414848e-08
2019-11-24 23:00:00,2.7,0,FQ,0.0,0,0,1.5651926e-08
2019-11-25 00:00:00,4.1,0,FQ,0.0,0,0,1.5562707e-08
2019-11-25 01:00:00,4.2,0,FQ,0.0,0,0,1.5242012e-08
2019-11-25 02:00:00,4.6,0,FQ,0.0,0,0,1.104443e-08
2019-11-25 03:00:00,4.6,0,FQ,0.0,0,0,7.245388e-09
2019-11-25 04:00:00,4.4,0,FQ,0.0,0,0,6.0615344e-09
2019-11-25 05:00:00,4.4,0,FQ,0.0,0,0,5.9750955e-09
2019-11-25 06:00:00,3.8,0,FQ,0.0,0,0,7.1977873e-09
2019-11-25 07:00:00,3.9,0,FQ,0.0,0,0,9.0966035e-09
2019-11-25 08:00:00,4.9,0,FQ,0.0,0,0,1.0596972e-08
2019-11-25 09:00:00,4.6,0,FQ,0.0,0,0,1.4865589e-08
2019-11-25 10:00:00,4.5,0,FQ,0.0,0,0,1.5400653e-08
2019-11-25 11:00:00,4.5,0,FQ,0.0,0,0,1.1669377e-08
2019-11-25 12:00:00,4.0,0,FQ,0.0,0,0,1.1647028e-08
2019-11-25 13:00:00,3.5,0,FQ,0.0,0,0,8.165063e-09
2019-11-25 14:00:00,3.5,0,FQ,0.0,0,0,3.9050194e-09
2019-11-25 15:00:00,4.0,0,FQ,0.0,0,0,1e-09
2019-11-25 16:00:00,4.5,0,FQ,0.0,0,0,1e-09
2019-11-25 17:00:00,4.7,0,FQ,0.0,0,0,1e-09
2019-11-25 18:00:00,5.0,0,FQ,0.0,0,0,1e-09
2019-11-25 19:00:00,4.8,0,FQ,0.0,0,0,1e-09
2019-11-25 20:00:00,4.5,0,FQ,0.0,0,0,2.8052447e-09
2019-11-25 21:00:00,3.8,0,FQ,0.0,0,0,6.498904e-09
2019-11-25 22:00:00,3.2,0,FQ,0.0,0,0,1.2776419e-08
2019-11-25 23:00:00,2.6,0,FQ,0.0,0,0,1.6721078e-08
2019-11-26 00:00:00,2.6,0,FQ,0.0,0,0,1.5707366e-08
2019-11-26 01:00:00,3.0,0,FQ,0.0,0,0,1.2823167e-08
2019-11-26 02:00:00,3.5,0,FQ,0.0,0,0,1.15608385e-08
2019-11-26 03:00:00,3.8,0,FQ,0.0,0,0,8.617958e-09
2019-11-26 04:00:00,3.9,0,FQ,0.0,0,0,9.192271e-09
2019-11-26 05:00:00,3.9,0,FQ,0.0,0,0,8.752569e-09
2019-11-26 06:00:00,3.7,0,FQ,0.0,0,0,8.630396e-09
2019-11-26 07:00:00,3.3,0,FQ,0.0,0,0,1.061342e-08
2019-11-26 08:00:00,3.7,0,FQ,0.0,0,0,1.2674867e-08
2019-11-26 09:00:00,3.6,0,FQ,0.0,0,0,1.1469527e-08
2019-11-26 10:00:00,3.7,0,FQ,0.0,0,0,1.1731101e-08
2019-11-26 11:00:00,3.9,0,FQ,0.0,0,0,1.193645e-08
2019-11-26 12:00:00,4.3,0,FQ,0.0,0,0,9.142115e-09
2019-11-26 13:00:00,4.5,0,FQ,0.0,0,0,5.898836e-09
2019-11-26 14:00:00,4.9,0,FQ,0.0,0,0,1.9990052e-09
2019-11-26 15:00:00,4.9,0,FQ,0.0,0,0,1e-09
2019-11-26 16:00:00,5.2,0,FQ,0.0,0,0,1e-09
2019-11-26 17:00:00,4.9,0,FQ,0.0,0,0,1e-09
2019-11-26 18:00:00,5.3,0,FQ,0.0,0,0,1e-09
2019-11-26 19:00:00,5.1,0,FQ,0.0,0,0,1e-09
2019-11-26 20:00:00,5.2,0,FQ,0.0,0,0,4.688659e-09
2019-11-26 21:00:00,5.0,0,FQ,0.0,0,0,1.10420215e-08
2019-11-26 22:00:00,4.3,0,FQ,0.0,0,0,1.459929e-08
2019-11-26 23:00:00,3.7,0,FQ,0.0,0,0,1.8437856e-08
2019-11-27 00:00:00,4.2,0,FQ,0.0,0,0,1.7996234e-08
2019-11-27 01:00:00,3.5,0,FQ,0.0,0,0,1.6287776e-08
2019-11-27 02:00:00,3.6,0,FQ,0.0,0,0,1.13241105e-08
2019-11-27 03:00:00,3.7,0,FQ,0.0,0,0,1.0273705e-08
2019-11-27 04:00:00,3.5,0,FQ,0.0,0,0,9.377234e-09
2019-11-27 05:00:00,3.6,0,FQ,0.0,0,0,9.347822e-09
2019-11-27 06:00:00,4.4,0,FQ,0.0,0,0,1.193669e-08
2019-11-27 07:00:00,3.6,0,FQ,0.0,0,0,1.1016318e-08
2019-11-27 08:00:00,3.5,0,FQ,0.0,0,0,1.2729061e-08
2019-11-27 09:00:00,3.5,0,FQ,0.0,0,0,1.3428902e-08
2019-11-27 10:00:00,4.0,0,FQ,0.0,0,0,1.5714349e-08
2019-11-27 11:00:00,4.7,0,FQ,0.0,0,0,1.3590621e-08
2019-11-27 12:00:00,4.2,0,FQ,0.0,0,0,1.344085e-08
2019-11-27 13:00:00,4.4,0,FQ,0.0,0,0,1.2905494e-08
2019-11-27 14:00:00,4.8,0,FQ,0.0,0,0,7.863508e-09
2019-11-27 15:00:00,4.4,0,FQ,0.0,0,0,4.29837e-09
2019-11-27 16:00:00,4.7,0,FQ,0.0,0,0,1e-09
2019-11-27 17:00:00,4.8,0,FQ,0.0,0,0,4.5248165e-09
2019-11-27 18:00:00,4.8,0,FQ,0.0,0,0,5.5328555e-09
2019-11-27 19:00:00,4.7,0,FQ,0.0,0,0,7.498362e-09
2019-11-27 20:00:00,4.5,0,FQ,0.0,0,0,1.1439824e-08
2019-11-27 21:00:00,4.3,0,FQ,0.0,0,0,1.5367275e-08
2019-11-27 22:00:00,4.4,0,FQ,0.0,0,0,1.7362648e-08
2019-11-27 23:00:00,4.7,0,FQ,0.0,0,0,1.906854e-08
2019-11-28 00:00:00,5.1,0,FQ,0.0,0,0,1.3649482e-08
2019-11-28 01:00:00,4.9,0,FQ,0.0,0,0,7.719335e-09
2019-11-28 02:00:00,5.0,0,FQ,0.0,0,0,7.8603986e-09
2019-11-28 03:00:00,4.5,0,FQ,0.0,0,0,6.8194463e-09
2019-11-28 04:00:00,4.2,0,FQ,0.0,0,0,6.721792e-09
2019-11-28 05:00:00,4.3,0,FQ,0.0,0,0,5.585824e-09
2019-11-28 06:00:00,4.4,0,FQ,0.0,0,0,5.4643823e-09
2019-11-28 07:00:00,4.3,0,FQ,0.0,0,0,7.754357e-09
2019-11-28 08:00:00,4.1,0,FQ,0.0,0,0,9.797211e-09
2019-11-28 09:00:00,4.0,0,FQ,0.0,0,0,1.00793685e-08
2019-11-28 10:00:00,4.1,0,FQ,0.0,0,0,1.12385425e-08
2019-11-28 11:00:00,3.7,0,FQ,0.0,0,0,1.0794112e-08
2019-11-28 12:00:00,4.5,0,FQ,0.0,0,0,9.337308e-09
2019-11-28 13:00:00,4.2,0,FQ,0.0,0,0,6.166886e-09
2019-11-28 14:00:00,4.1,0,FQ,0.0,0,0,3.6762424e-09
2019-11-28 15:00:00,4.0,0,FQ,0.0,0,0,1e-09
2019-11-28 16:00:00,4.2,0,FQ,0.0,0,0,3.114891e-09
2019-11-28 17:00:00,4.4,0,FQ,0.0,0,0,1.3596873e-09
2019-11-28 18:00:00,4.9,0,FQ,0.0,0,0,1.5485079e-09
2019-11-28 19:00:00,4.7,0,FQ,0.0,0,0,6.8678316e-09
2019-11-28 20:00:00,4.6,0,FQ,0.0,0,0,9.591682e-09
2019-11-28 21:00:00,2.7,0,FQ,0.0,0,0,1.128353e-08
2019-11-28 22:00:00,2.7,0,FQ,0.0,0,0,1.1846892e-08
2019-11-28 23:00:00,3.4,0,FQ,0.0,0,0,1.1134696e-08
2019-11-29 00:00:00,4.4,0,FQ,0.0,0,0,9.16932e-09
2019-11-29 01:00:00,4.3,0,FQ,0.0,0,0,7.760384e-09
2019-11-29 02:00:00,5.6,0,FQ,0.0,0,0,5.0885958e-09
2019-11-29 03:00:00,5.9,0,FQ,0.0,0,0,4.7946966e-09
2019-11-29 04:00:00,5.9,0,FQ,0.0,0,0,4.904685e-09
2019-11-29 05:00:00,5.2,0,FQ,0.0,0,0,7.870057e-09
2019-11-29 06:00:00,5.1,0,FQ,0.0,0,0,3.901279e-09
2019-11-29 07:00:00,4.5,0,FQ,0.0,0,0,5.116488e-09
2019-11-29 08:00:00,3.9,0,FQ,0.0,0,0,6.4147563e-09
2019-11-29 09:00:00,3.1,0,FQ,0.0,0,0,9.058986e-09
2019-11-29 10:00:00,3.6,0,FQ,0.0,0,0,9.460044e-09
2019-11-29 11:00:00,3.2,0,FQ,0.0,0,0,9.943011e-09
2019-11-29 12:00:00,3.0,0,FQ,0.0,0,0,8.517472e-09
2019-11-29 13:00:00,3.4,0,FQ,0.0,0,0,8.680517e-09
2019-11-29 14:00:00,3.2,0,FQ,0.0,0,0,9.2922345e-09
2019-11-29 15:00:00,3.5,0,FQ,0.0,0,0,6.3565793e-09
2019-11-29 16:00:00,4.2,0,FQ,0.0,0,0,5.612104e-09
2019-11-29 17:00:00,4.2,0,FQ,0.0,0,0,5.063334e-09
2019-11-29 18:00:00,4.7,0,FQ,0.0,0,0,4.3616697e-09
2019-11-29 19:00:00,5.1,0,FQ,0.0,0,0,6.1248873e-09
2019-11-29 20:00:00,5.3,0,FQ,0.0,0,0,7.916445e-09
2019-11-29 21:00:00,5.2,0,FQ,0.0,0,0,8.99039e-09
2019-11-29 22:00:00,5.5,0,FQ,0.0,0,0,1.2177623e-08
2019-11-29 23:00:00,5.8,0,FQ,0.0,0,0,1.2159543e-08
2019-11-30 00:00:00,4.8,0,FQ,0.0,0,0,7.48613e-09
2019-11-30 01:00:00,4.3,0,FQ,0.0,0,0,6.315616e-09
2019-11-30 02:00:00,4.6,0,FQ,0.0,0,0,6.7700388e-09
2019-11-30 03:00:00,4.5,0,FQ,0.0,0,0,6.434619e-09
2019-11-30 04:00:00,4.9,0,FQ,0.0,0,0,6.5042243e-09
2019-11-30 05:00:00,5.6,0,FQ,0.0,0,0,5.664863e-09
2019-11-30 06:00:00,6.1,0,FQ,0.0,0,0,6.207682e-09
2019-11-30 07:00:00,5.5,0,FQ,0.0,0,0,7.3604975e-09
2019-11-30 08:00:00,6.5,0,FQ,0.0,0,0,6.3897736e-09
2019-11-30 09:00:00,6.8,0,FQ,0.0,0,0,5.2171214e-09
2019-11-30 10:00:00,6.2,0,FQ,0.0,0,0,5.6957807e-09
2019-11-30 11:00:00,6.3,0,FQ,0.0,0,0,5.2330034e-09
2019-11-30 12:00:00,5.5,0,FQ,0.0,0,0,5.0287174e-09
2019-11-30 13:00:00,5.5,0,FQ,0.0,0,0,5.6282383e-09
2019-11-30 14:00:00,5.1,0,FQ,0.0,0,0,4.275323e-09
2019-11-30 15:00:00,4.7,0,FQ,0.0,0,0,4.492482e-09
2019-11-30 16:00:00,3.9,0,FQ,0.0,0,0,3.8861114e-09
2019-11-30 17:00:00,3.2,0,FQ,0.0,0,0,4.209045e-09
2019-11-30 18:00:00,2.9,0,FQ,0.0,0,0,3.2385519e-09
2019-11-30 19:00:00,3.1,0,FQ,0.0,0,0,3.534069e-09
2019-11-30 20:00:00,3.4,0,FQ,0.0,0,0,3.9364676e-09
2019-11-30 21:00:00,3.2,0,FQ,0.0,0,0,5.6112692e-09
2019-11-30 22:00:00,4.0,0,FQ,0.0,0,0,8.540276e-09
2019-11-30 23:00:00,4.0,0,FQ,0.0,0,0,9.424418e-09
2019-12-01 00:00:00,4.7,0,FQ,0.0,0,0,9.315975e-09
2019-12-01 01:00:00,4.3,0,FQ,0.0,0,0,7.0976554e-09
2019-12-01 02:00:00,4.0,0,FQ,0.0,0,0,5.5920566e-09
2019-12-01 03:00:00,3.5,0,FQ,0.0,0,0,5.160712e-09
2019-12-01 04:00:00,4.1,0,FQ,0.0,0,0,4.6793027e-09
2019-12-01 05:00:00,5.3,0,FQ,0.0,0,0,4.740128e-09
2019-12-01 06:00:00,5.3,0,FQ,0.0,0,0,5.093045e-09
2019-12-01 07:00:00,4.5,0,FQ,0.0,0,0,5.268689e-09
2019-12-01 08:00:00,4.3,0,FQ,0.0,0,0,4.7698685e-09
2019-12-01 09:00:00,4.5,0,FQ,0.0,0,0,4.3252153e-09
2019-12-01 10:00:00,4.4,0,FQ,0.0,0,0,5.0227973e-09
2019-12-01 11:00:00,4.3,0,FQ,0.0,0,0,7.4774835e-09
2019-12-01 12:00:00,4.4,0,A1.1,0.0,0,0,7.2887776e-09
2019-12-01 13:00:00,3.9,0,A1.1,0.0,0,0,5.413361e-09
2019-12-01 14:00:00,3.6,0,A1.1,0.0,0,0,7.0011934e-09
2019-12-01 15:00:00,4.0,0,A1.1,0.0,0,0,4.788635e-09
2019-12-01 16:00:00,3.5,0,A1.1,0.0,0,0,4.811845e-09
2019-12-01 17:00:00,3.7,0,A1.1,0.0,0,0,4.668569e-09
2019-12-01 18:00:00,3.3,0,A1.1,0.0,0,0,4.556557e-09
2019-12-01 19:00:00,3.8,0,A1.1,0.0,0,0,4.306314e-09
2019-12-01 20:00:00,3.4,0,A1.1,0.0,0,0,5.852648e-09
2019-12-01 21:00:00,3.2,0,A1.1,0.0,0,0,6.597973e-09
2019-12-01 22:00:00,3.0,0,A1.1,0.0,0,0,7.1198984e-09
2019-12-01 23:00:00,1.8,0,A1.1,0.0,0,0,6.866775e-09
2019-12-02 00:00:00,3.9,0,A1.1,0.0,0,0,9.27493e-09
2019-12-02 01:00:00,2.2,0,A1.1,0.0,0,0,7.457415e-09
2019-12-02 02:00:00,3.6,0,A1.1,0.0,0,0,7.385684e-09
2019-12-02 03:00:00,3.9,0,A1.1,0.0,0,0,7.163317e-09
2019-12-02 04:00:00,2.1,0,A1.1,0.0,0,0,6.9699895e-09
2019-12-02 05:00:00,1.8,0,A1.1,0.0,0,0,5.0333453e-09
2019-12-02 06:00:00,2.7,0,A1.1,0.0,0,0,6.081829e-09
2019-12-02 07:00:00,2.5,0,A1.1,0.0,0,0,6.395773e-09
2019-12-02 08:00:00,2.4,0,A1.1,0.0,0,0,6.8171766e-09
2019-12-02 09:00:00,2.6,0,A1.1,0.0,0,0,6.2891425e-09
2019-12-02 10:00:00,2.4,0,A1.1,0.0,0,0,6.8190515e-09
2019-12-02 11:00:00,2.2,0,A1.1,0.0,0,0,6.895289e-09
2019-12-02 12:00:00,2.0,0,FQ,0.0,0,0,5.8169416e-09
2019-12-02 13:00:00,2.0,0,FQ,0.0,0,0,5.7975096e-09
2019-12-02 14:00:00,2.2,0,FQ,0.0,0,0,5.0233253e-09
2019-12-02 15:00:00,2.3,0,FQ,0.0,0,0,3.2096248e-09
2019-12-02 16:00:00,2.4,0,FQ,0.0,0,0,3.7856625e-09
2019-12-02 17:00:00,2.6,0,FQ,0.0,0,0,3.9440557e-09
2019-12-02 18:00:00,4.1,0,FQ,0.0,0,0,5.1742104e-09
2019-12-02 19:00:00,5.1,0,FQ,0.0,0,0,4.293888e-09
2019-12-02 20:00:00,4.6,0,FQ,0.0,0,0,5.3447167e-09
2019-12-02 21:00:00,4.3,0,FQ,0.0,0,0,7.667675e-09
2019-12-02 22:00:00,4.0,0,FQ,0.0,0,0,6.8142323e-09
2019-12-02 23:00:00,3.6,0,FQ,0.0,0,0,7.0869848e-09
2019-12-03 00:00:00,4.0,0,FQ,0.0,0,0,7.373805e-09
2019-12-03 01:00:00,3.7,0,FQ,0.0,0,0,7.536499e-09
2019-12-03 02:00:00,3.4,0,FQ,0.0,0,0,7.784765e-09
2019-12-03 03:00:00,1.9,0,FQ,0.0,0,0,7.277605e-09
2019-12-03 04:00:00,0.9,0,FQ,0.0,0,0,7.219907e-09
2019-12-03 05:00:00,1.0,0,FQ,0.0,0,0,7.3105664e-09
2019-12-03 06:00:00,2.1,0,FQ,0.0,0,0,5.346197e-09
2019-12-03 07:00:00,2.6,0,FQ,0.0,0,0,6.8567636e-09
2019-12-03 08:00:00,2.4,0,FQ,0.0,0,0,7.811073e-09
2019-12-03 09:00:00,2.4,0,FQ,0.0,0,0,6.373874e-09
2019-12-03 10:00:00,2.4,0,FQ,0.0,0,0,8.23235e-09
2019-12-03 11:00:00,2.4,0,FQ,0.0,0,0,8.254851e-09
2019-12-03 12:00:00,2.5,0,FQ,0.0,0,0,9.863809e-09
2019-12-03 13:00:00,1.9,0,FQ,0.0,0,0,9.173855e-09
2019-12-03 14:00:00,2.3,0,FQ,0.0,0,0,8.086503e-09
2019-12-03 15:00:00,2.5,0,FQ,0.0,0,0,6.877651e-09
2019-12-03 16:00:00,2.5,0,FQ,0.0,0,0,7.154509e-09
2019-12-03 17:00:00,2.2,0,FQ,0.0,0,0,7.7886835e-09
2019-12-03 18:00:00,1.9,0,FQ,0.0,0,0,6.4211876e-09
2019-12-03 19:00:00,2.2,0,FQ,0.0,0,0,7.91989e-09
2019-12-03 20:00:00,2.2,0,FQ,0.0,0,0,6.779014e-09
2019-12-03 21:00:00,1.6,0,FQ,0.0,0,0,8.669745e-09
2019-12-03 22:00:00,1.1,0,FQ,0.0,0,0,8.46359e-09
2019-12-03 23:00:00,1.1,0,FQ,0.0,0,0,7.01332e-09
2019-12-04 00:00:00,2.8,0,FQ,0.0,0,0,7.98705e-09
2019-12-04 01:00:00,4.3,0,FQ,0.0,0,0,7.3714443e-09
2019-12-04 02:00:00,5.1,0,FQ,0.0,0,0,7.2792212e-09
2019-12-04 03:00:00,3.6,0,FQ,0.0,0,0,7.460453e-09
2019-12-04 04:00:00,3.1,0,FQ,0.0,0,0,7.3879503e-09
2019-12-04 05:00:00,4.4,0,FQ,0.0,0,0,7.3093402e-09
2019-12-04 06:00:00,4.4,0,FQ,0.0,0,0,6.7646173e-09
2019-12-04 07:00:00,3.8,0,FQ,0.0,0,0,7.458049e-09
2019-12-04 08:00:00,3.9,0,FQ,0.0,0,0,7.150678e-09
2019-12-04 09:00:00,3.8,0,FQ,0.0,0,0,6.5649215e-09
2019-12-04 10:00:00,3.7,0,FQ,0.0,0,0,6.800637e-09
2019-12-04 11:00:00,3.7,0,FQ,0.0,0,0,7.186946e-09
2019-12-04 12:00:00,3.0,0,FQ,0.0,0,0,6.8239756e-09
2019-12-04 13:00:00,3.2,0,FQ,0.0,0,0,5.6945453e-09
2019-12-04 14:00:00,2.5,0,FQ,0.0,0,0,6.237839e-09
2019-12-04 15:00:00,2.3,0,FQ,0.0,0,0,6.3093557e-09
2019-12-04 16:00:00,1.8,0,FQ,0.0,0,0,5.650832e-09
2019-12-04 17:00:00,2.1,0,FQ,0.0,0,0,5.242291e-09
2019-12-04 18:00:00,1.8,0,FQ,0.0,0,0,7.745237e-09
2019-12-04 19:00:00,2.4,0,FQ,0.0,0,0,7.604325e-09
2019-12-04 20:00:00,2.4,0,FQ,0.0,0,0,8.177767e-09
2019-12-04 21:00:00,2.5,0,FQ,0.0,0,0,7.340378e-09
2019-12-04 22:00:00,2.4,0,FQ,0.0,0,0,7.870408e-09
2019-12-04 23:00:00,2.5,0,FQ,0.0,0,0,8.7085175e-09
2019-12-05 00:00:00,2.2,0,FQ,0.0,0,0,8.072231e-09
2019-12-05 01:00:00,2.7,0,FQ,0.0,0,0,6.5722463e-09
2019-12-05 02:00:00,2.9,0,FQ,0.0,0,0,7.478821e-09
2019-12-05 03:00:00,3.1,0,FQ,0.0,0,0,6.5010477e-09
2019-12-05 04:00:00,2.8,0,FQ,0.0,0,0,8.359047e-09
2019-12-05 05:00:00,2.3,0,FQ,0.0,0,0,7.973864e-09
2019-12-05 06:00:00,1.4,0,FQ,0.0,0,0,9.524505e-09
2019-12-05 07:00:00,1.4,0,FQ,0.0,0,0,6.9405557e-09
2019-12-05 08:00:00,1.6,0,FQ,0.0,0,0,6.183289e-09
2019-12-05 09:00:00,2.0,0,FQ,0.0,0,0,5.653325e-09
2019-12-05 10:00:00,2.1,0,FQ,0.0,0,0,6.2126433e-09
2019-12-05 11:00:00,2.2,0,FQ,0.0,0,0,7.712151e-09
2019-12-05 12:00:00,3.8,0,FQ,0.0,0,0,8.008168e-09
2019-12-05 13:00:00,2.5,0,FQ,0.0,0,0,7.2985866e-09
2019-12-05 14:00:00,1.6,0,FQ,0.0,0,0,6.9928077e-09
2019-12-05 15:00:00,2.0,0,FQ,0.0,0,0,7.1583237e-09
2019-12-05 16:00:00,3.1,0,FQ,0.0,0,0,7.606236e-09
2019-12-05 17:00:00,4.1,0,FQ,0.0,0,0,7.101027e-09
2019-12-05 18:00:00,4.5,0,FQ,0.0,0,0,8.1992875e-09
2019-12-05 19:00:00,4.9,0,FQ,0.0,0,0,8.269547e-09
2019-12-05 20:00:00,5.0,0,FQ,0.0,0,0,9.473747e-09
2019-12-05 21:00:00,5.3,0,FQ,0.0,0,0,9.44022e-09
2019-12-05 22:00:00,4.5,0,FQ,0.0,0,0,9.29595e-09
2019-12-05 23:00:00,4.8,0,FQ,0.0,0,0,7.450433e-09
2019-12-06 00:00:00,3.6,0,FQ,0.0,0,0,8.988084e-09
2019-12-06 01:00:00,4.2,0,FQ,0.0,0,0,8.818448e-09
2019-12-06 02:00:00,3.3,0,FQ,0.0,0,0,1.0046178e-08
2019-12-06 03:00:00,3.1,0,FQ,0.0,0,0,8.501451e-09
2019-12-06 04:00:00,3.2,0,FQ,0.0,0,0,9.522676e-09
2019-12-06 05:00:00,3.3,0,FQ,0.0,0,0,9.226189e-09
2019-12-06 06:00:00,3.2,0,FQ,0.0,0,0,9.146959e-09
2019-12-06 07:00:00,2.6,0,FQ,0.0,0,0,9.63213e-09
2019-12-06 08:00:00,3.5,0,FQ,0.0,0,0,9.168366e-09
2019-12-06 09:00:00,3.9,0,FQ,0.0,0,0,9.600485e-09
2019-12-06 10:00:00,4.1,0,FQ,0.0,0,0,9.062078e-09
2019-12-06 11:00:00,4.2,0,FQ,0.0,0,0,9.560077e-09
2019-12-06 12:00:00,4.3,0,FQ,0.0,0,0,1.0220498e-08
2019-12-06 13:00:00,5.0,0,FQ,0.0,0,0,1.1759205e-08
2019-12-06 14:00:00,5.0,0,FQ,0.0,0,0,9.2355e-09
2019-12-06 15:00:00,4.6,0,FQ,0.0,0,0,8.961895e-09
2019-12-06 16:00:00,5.1,0,FQ,0.0,0,0,9.484455e-09
2019-12-06 17:00:00,5.0,0,FQ,0.0,0,0,1.067099e-08
2019-12-06 18:00:00,4.3,0,FQ,0.0,0,0,1.0199519e-08
2019-12-06 19:00:00,4.3,0,FQ,0.0,0,0,9.231615e-09
2019-12-06 20:00:00,3.5,0,FQ,0.0,0,0,8.516932e-09
2019-12-06 21:00:00,3.7,0,FQ,0.0,0,0,8.561279e-09
2019-12-06 22:00:00,3.1,0,FQ,0.0,0,0,9.2211e-09
2019-12-06 23:00:00,3.8,0,FQ,0.0,0,0,7.870803e-09
2019-12-07 00:00:00,4.0,0,FQ,0.0,0,0,8.536909e-09
2019-12-07 01:00:00,4.4,0,FQ,0.0,0,0,8.01289e-09
2019-12-07 02:00:00,4.2,0,FQ,0.0,0,0,7.2561077e-09
2019-12-07 03:00:00,4.1,0,FQ,0.0,0,0,7.245567e-09
2019-12-07 04:00:00,3.9,0,FQ,0.0,0,0,9.872078e-09
2019-12-07 05:00:00,3.7,0,FQ,0.0,0,0,8.619918e-09
2019-12-07 06:00:00,3.7,0,FQ,0.0,0,0,8.31559e-09
2019-12-07 07:00:00,3.5,0,FQ,0.0,0,0,8.201995e-09
2019-12-07 08:00:00,3.9,0,FQ,0.0,0,0,8.563385e-09
2019-12-07 09:00:00,4.4,0,FQ,0.0,0,0,8.304157e-09
2019-12-07 10:00:00,4.7,0,FQ,0.0,0,0,7.3050472e-09
2019-12-07 11:00:00,4.6,0,FQ,0.0,0,0,8.135113e-09
2019-12-07 12:00:00,4.4,0,FQ,0.0,0,0,8.1637195e-09
2019-12-07 13:00:00,4.6,0,FQ,0.0,0,0,8.352834e-09
2019-12-07 14:00:00,4.3,0,FQ,0.0,0,0,7.4477158e-09
2019-12-07 15:00:00,4.2,0,FQ,0.0,0,0,7.790256e-09
2019-12-07 16:00:00,4.5,0,FQ,0.0,0,0,7.351562e-09
2019-12-07 17:00:00,3.9,0,FQ,0.0,0,0,6.6670607e-09
2019-12-07 18:00:00,3.8,0,FQ,0.0,0,0,7.3101827e-09
